iso639_3,name,alt_names,iso639_1,iso639_2b,iso639_2t,scope,type,glottocode,family,family_glottocode,is_isolate,countries,latitude,longitude
knf,Mankanya,Bola;Mancagne;Mancang;Mancanha;Mancaña;Mankan;Mankanha,,,,individual,living,mank1251,Atlantic-Congo,atla1278,false,GW;SN,12.2615066667,-15.74389
mev,Mano,Maa;Mah;Mann;Manö;Mawe,,,,individual,living,mann1248,Mande,mand1469,false,CI;GN;LR,7.04616,-8.86405
msw,Mansoanka,Kunant;Kunante;Mansoanca;Maswanka;Sua,,,,individual,living,mans1259,Atlantic-Congo,atla1278,false,GM;GW,12.8218,-15.9202
myg,Manta,Anta;Banta;Bantakpa;Kisam;Menta;Tinta,,,,individual,living,mant1267,Atlantic-Congo,atla1278,false,CM,6.0213,9.59489
mzj,Manya,Mandingo;Maniya;Manya Kan,,,,individual,living,many1261,Mande,mand1469,false,GN;LR,8.56186,-9.44257
mny,Manyawa,Mozambique,,,,individual,living,many1259,Atlantic-Congo,atla1278,false,MZ,-16.4963,36.8459
mxc,Manyika,Bamanyeka;Chimanyika;Manika;Wamanyika;Wanyika,,,,individual,living,many1258,Atlantic-Congo,atla1278,false,MZ;ZW,-18.1927,32.8052
mzv,Manza,Mandja;Manja,,,,individual,living,manz1243,Atlantic-Congo,atla1278,false,CF,6.51218,18.7935
swb,Maore Comorian,"Comores Swahili;Comorian;Comorian, Maore;Comoro;Komoro;Shimaore;Shimaore dialect",,,,individual,living,maor1244,Atlantic-Congo,atla1278,false,KM;MG;RE;YT,-12.830306,45.154942
lri,Marachi,Olumarachi,,,,individual,living,mara1393,Atlantic-Congo,atla1278,false,KE,0.34,34.22
lrm,Marama,Olumarama,,,,individual,living,mara1392,Atlantic-Congo,atla1278,false,KE,0.19,34.49
mgb,Mararit,Abiri;Abiyi;Ebiri;Mararet;Merarit,,,,individual,living,mara1396,Tamaic,tama1329,false,TD,14.087,21.6408
mpg,Marba,'Azumeina;Azumeina;Kolong;Kulong;Kulung;Maraba,,,,individual,living,marb1239,Afro-Asiatic,afro1255,false,TD,9.54,15.8
vmr,Marenje,Emarendje;Marendje,,,,individual,living,mare1260,Atlantic-Congo,atla1278,false,MW;MZ,-16.2129,35.7425
mvu,Marfa,Marba,,,,individual,living,marf1238,Maban,maba1274,false,TD,13.1568,20.7882
mrt,Marghi Central,Marghi;Margi;Margi Central,,,,individual,living,marg1265,Afro-Asiatic,afro1255,false,NG,10.93854,13.0521
mfm,Marghi South,Chobba;Hildi;KChobba;Margi,,,,individual,living,marg1266,Afro-Asiatic,afro1255,false,NG,10.53854,12.99521
rkm,Marka,Dafing;Marka Dafing;Marka-Dafin;Meka,,,,individual,living,mark1256,Mande,mand1469,false,BF;ML,12.7178,-3.58355
enb,Markweeta,Endo;Endo-Marakwet;Marakuet;Marakwet;Markweta;Talai,,,,individual,living,mark1255,Nilotic,nilo1247,false,KE,1.15018,35.5866
myx,Masaaba,Gisu;Lugisu;Lumasaba;Masaba,,,,individual,living,masa1299,Atlantic-Congo,atla1278,false,KE;UG,1.05906,34.2829
mas,Masai,Kimaasai;Lumbwa;Maa;Maasai;Oigob;Sprachen der Wakuafi und Masai,,mas,mas,individual,living,masa1300,Nilotic,nilo1247,false,KE;TZ,-3.1419,36.4573
mls,Masalit,Jwisince;Kaana Masala;Masale;Masara;Massalit;Massolit;Mesalit,,,,individual,living,nucl1440,Maban,maba1274,false,SD;TD,13.2733,22.1752
mcn,Masana,"""Banana"";Banana;Masa;Massa;Walia",,,,individual,living,masa1322,Afro-Asiatic,afro1255,false,CM;TD,10.0606,15.4748
jms,Mashi (Nigeria),Mashi;Nigeria,,,,individual,living,mash1269,Atlantic-Congo,atla1278,false,NG,6.91719,10.2778
mho,Mashi (Zambia),Mashi;Masi,,,,individual,living,mash1267,Atlantic-Congo,atla1278,false,AO;NA;ZM,-16.7256,22.5983
msh,Masikoro Malagasy,"Malagasy, Masikoro",,,,individual,living,masi1268,Austronesian,aust1307,false,MG,-22.5582,43.8156
msv,Maslam,Kotoko-Maltam;Maltam;Mandage;Mandagué;Mendage,,,,individual,living,masl1241,Afro-Asiatic,afro1255,false,CM;TD,12.1918,14.8873
mes,Masmaje,Masmadje;Mesmedje,,,,individual,living,masm1239,Afro-Asiatic,afro1255,false,TD,13.076,19.2769
mdg,Massalat,Mesalit,,,,individual,living,mass1262,Maban,maba1274,false,TD,13.5157,19.7348
mfh,Matal,Badda;Balda;Mouktele;Muktele;Muktile,,,,individual,living,mata1306,Afro-Asiatic,afro1255,false,CM,10.9284,14.0474
wtb,Matambwe,,,,,individual,living,mata1313,Atlantic-Congo,atla1278,false,TZ,-10.9906,39.5133
mgv,Matengo,Chimatengo;Kimatengo,,,,individual,living,mate1258,Atlantic-Congo,atla1278,false,TZ,-11.554,35.0056
mgw,Matumbi,Kimatumbi;Kimatuumbi;Matuumbi,,,,individual,living,matu1259,Atlantic-Congo,atla1278,false,TZ,-8.53734,39.0409
stj,Matya Samo,"Northern Samo;Northwestern Samo;Samo;Samo, Matya;San;Sane;Somono;Tougan;West Central Goe",,,,individual,living,maty1235,Mande,mand1469,false,BF;ML,13.1027,-3.25128
lsy,Mauritian Sign Language,,,,,individual,living,maur1240,Sign Language,sign1238,false,MU,-20.166667,57.516667
mcw,Mawa (Chad),Mahoua;Mahoura;Mahwa;Mawa,,,,individual,living,mawa1270,Afro-Asiatic,afro1255,false,TD,11.7461,18.2999
wma,Mawa (Nigeria),Mawa;Nigeria,,,,individual,extinct,mawa1236,Unattested,unat1236,false,NG,10.8527,9.72407
mxl,Maxi Gbe,"Gbe, Maxi;Mahi;Maxi;Maxi-Gbe",,,,individual,living,maxi1236,Atlantic-Congo,atla1278,false,BJ;TG,7.57292,1.78181
sym,Maya Samo,"Northeastern Samo;Northern Samo;Sa;Samo;Samo, Maya;San;Somono",,,,individual,living,maya1281,Mande,mand1469,false,BF,13.1811,-2.72732
myc,Mayeka,Democratic Republic of the Congo,,,,individual,living,maye1238,Atlantic-Congo,atla1278,false,CD,4.0,24.0
mdm,Mayogo,Kiyogo;Maigo;Maiko;Majugu;Mayko;Mayugo,,,,individual,living,mayo1261,Atlantic-Congo,atla1278,false,CD,2.79827,27.8282
dkx,Mazagway,Daba;Mazagway-Hidi,,,,individual,living,maza1304,Afro-Asiatic,afro1255,false,CM,10.175,13.6873
mfc,Mba,Bamanga;Kimanga;Kimbanga;Manga;Mbane,,,,individual,living,mbaa1245,Atlantic-Congo,atla1278,false,CD,1.06885,25.143
mdp,Mbala,Gimbala;Rumbala,,,,individual,living,mbal1257,Atlantic-Congo,atla1278,false,CD,-5.11888,18.041
lnb,Mbalanhu,Mbaanhu;Mbalantu;Mbaluntu,,,,individual,living,mbal1255,Atlantic-Congo,atla1278,false,NA,-17.578884,16.027517
zmz,Mbandja,Banja;Mbandza;Mbanja;Mbanza,,,,individual,living,mban1263,Atlantic-Congo,atla1278,false,CD;CF;CG,3.98003,19.4455
mxg,Mbangala,Bangala;Cimbangala,,,,individual,living,mban1264,Atlantic-Congo,atla1278,false,AO,-9.15592,17.4086
mgn,Mbangi,Mbangui,,,,individual,living,mban1262,Atlantic-Congo,atla1278,false,CF,4.69967,22.06451
zmn,Mbangwe,M'bahouin;Mbahouin,,,,individual,living,mban1268,Atlantic-Congo,atla1278,false,CG;GA,-2.28729,13.5956
mpk,Mbara (Chad),G'kelendeg;G'kelendeng;Guelengdeng;Massa de Guelengdeng;Mbara,,,,individual,living,mbar1260,Afro-Asiatic,afro1255,false,TD,10.91,15.54
mdn,Mbati,Isongo;Issongo;Lisongo;Lissongo;Songo,,,,individual,living,mbat1248,Atlantic-Congo,atla1278,false,CF,3.94184,17.7529
gwa,Mbato,Goaa;Gwa;M'bato;Mbatto;Mgbato;N-Batto;Ogwia;Potu,,,,individual,living,mbat1247,Atlantic-Congo,atla1278,false,CI,5.34421,-3.70421
myb,Mbay,Mbai;Mbay Moissala;Mbaye;Moissala Mbai;Sara Mbai,,,,individual,living,mbay1241,Central Sudanic,cent2225,false,CF;NG;TD,8.23066,15.7328
mfo,Mbe,Nigeria,,,,individual,living,mbee1249,Atlantic-Congo,atla1278,false,NG,6.57067,8.82998
mtk,Mbe',Mbaw;Mbe;Mbo,,,,individual,living,mbee1250,Atlantic-Congo,atla1278,false,CM,6.25838,11.0906
mql,Mbelime,"""Niende"";""Niendi"";Mbilme;Nyende",,,,individual,living,mbel1240,Atlantic-Congo,atla1278,false,BJ;TG,10.4532,0.95645
mdt,Mbere,Ambede;Limbede;Mbede;Mbédé;Mbété,,,,individual,living,mber1257,Atlantic-Congo,atla1278,false,CG;GA,-0.477445,14.2877
zms,Mbesa,Mobesa;Mombesa,,,,individual,living,mbes1238,Atlantic-Congo,atla1278,false,CD,1.6207,22.8389
emz,Mbessa,,,,,individual,living,mbes1239,Atlantic-Congo,atla1278,false,CM,6.31,10.407
mbo,Mbo (Cameroon),Mbo;Mboo;Sambo,,,,individual,living,mboc1235,Atlantic-Congo,atla1278,false,CM,5.13981,9.92766
zmw,Mbo (Democratic Republic of Congo),Imbo;Kimbo;Mbo,,,,individual,living,mbod1238,Atlantic-Congo,atla1278,false,CD,1.11602,28.018
moi,Mboi,Gena;Mboire;Mboyi,,,,individual,living,mboi1246,Atlantic-Congo,atla1278,false,NG,9.86954,12.545
mdu,Mboko,Mboxo;Mbuku,,,,individual,living,mbok1243,Atlantic-Congo,atla1278,false,CG,0.43541,14.7935
mdq,Mbole,Lombole,,,,individual,living,mbol1247,Atlantic-Congo,atla1278,false,CD,-0.57181,24.0443
xmb,Mbonga,Mboa;Mboŋa,,,,individual,living,mbon1252,Atlantic-Congo,atla1278,false,CM,5.7517,13.6471
bgu,Mbongno,Bungnu;Bungun;Bunu;Gbunhu;Kakaba;Kamkam;Mbogno,,,,individual,living,mbon1253,Atlantic-Congo,atla1278,false,CM;NG,6.82543,11.1316
mdw,Mbosi,Embosi;Mbochi;Mboshe;Mboshi,,,,individual,living,mbos1242,Atlantic-Congo,atla1278,false,CG,-1.23019,15.5322
mxo,Mbowe,Esimbowe,,,,individual,living,mbow1246,Atlantic-Congo,atla1278,false,ZM,-14.2941,23.9819
mka,Mbre,Bere;Bre;Pre;Pre Pisia,,,,individual,living,mbre1244,Atlantic-Congo,atla1278,false,CI,8.20929,-5.72944
xmd,Mbudum,Cameroon;Mbedam,,,,individual,living,mbed1242,Afro-Asiatic,afro1255,false,CM,10.466,13.9322
mhd,Mbugu,Inner Ma'á;Kibwyo;Ma'a;Ma'á;Mbougou;Mbugu Inner Mbugu;Mixed Ma'a/Mbugu;Wa Maathi;Wama'a,,,,individual,living,mbug1240,Atlantic-Congo,atla1278,false,TZ,-4.72863,38.3519
mgz,Mbugwe,Kimbugwe;Mbuwe,,,,individual,living,mbug1242,Atlantic-Congo,atla1278,false,TZ,-3.75763,35.8133
bpc,Mbuk,,,,,individual,living,mbuk1244,Atlantic-Congo,atla1278,false,CM,6.535575,10.415141
mqb,Mbuko,Mboko;Mbokou;Mboku;Mbuku,,,,individual,living,mbuk1243,Afro-Asiatic,afro1255,false,CM,10.7788,14.1677
mhw,Mbukushu,Cusso;Gova;Kusso;Mambukush;Mampukush;Mbukuhu;Mbukushi;Thimbukushu,,,,individual,living,mbuk1240,Atlantic-Congo,atla1278,false,AO;BW;NA;ZM,-17.6827,22.5026
mbu,Mbula-Bwazza,Nigeria,,,,individual,living,mbul1260,Atlantic-Congo,atla1278,false,NG,9.60769,12.2439
mlb,Mbule,Dumbule;Mbola,,,,individual,living,mbul1262,Atlantic-Congo,atla1278,false,CM,4.50635,10.9924
mbv,Mbulungish,Baga Foré;Baga Monson;Black Baga;Bulunits;Longich;Monchon;Monshon,,,,individual,living,mbul1258,Atlantic-Congo,atla1278,false,GN;GW,10.8553,-14.7372
mdd,Mbum,"Buna;Mboum;Mboumtiba;Mbum (East), Mbum (West);Wuna",,,,individual,living,mbum1254,Atlantic-Congo,atla1278,false,CF;CM,7.5789,14.2722
mck,Mbunda,Chimbunda;Gimbunda;Kimbunda;Mbuunda,,,,individual,living,mbun1249,Atlantic-Congo,atla1278,false,AO;ZM,-14.603,21.9768
mgy,Mbunga,Tanzania,,,,individual,living,mbun1248,Atlantic-Congo,atla1278,false,TZ,-8.19661,36.5362
bbt,Mburku,Barke;Barko;Burkanawa;Kanawa;Kariya Wuufu;Lipkawa;Mburkanci;Wudufu,,,,individual,living,mbur1239,Afro-Asiatic,afro1255,false,NG,10.9276,9.81365
zmp,Mbuun,Democratic Republic of the Congo;Mpuono,,,,individual,living,mpuo1241,Atlantic-Congo,atla1278,false,CD,-5.21134,19.4269
mfu,Mbwela,Ambuela;Ambuella;Mbuela;Mbwera;Shimbwera,,,,individual,living,mbwe1238,Atlantic-Congo,atla1278,false,AO,-13.3267,18.2243
mym,Me'en,Meen;Mekan;Men;Meqan;Mie'en;Mieken,,,,individual,living,meen1242,Surmic,surm1244,false,ET,6.63207,35.6255
dmf,Medefaidrin,,,,,individual,extinct,mede1238,Speech Register,spee1234,false,NG,,
byv,Medumba,Bagangte;Bamileke-Medumba;Bangangte,,,,individual,living,medu1238,Atlantic-Congo,atla1278,false,CM,5.10901,10.6118
mfj,Mefele,Boulahay;Bula;Bulahai,,,,individual,living,mefe1242,Afro-Asiatic,afro1255,false,CM,10.677,13.8201
mfx,Melo,Malo;Mello,,,,individual,living,melo1242,Ta-Ne-Omotic,gong1255,false,ET,6.53916,36.811
mfd,Mendankwe-Nkwen,Mandankwe;Mendankwe,,,,individual,living,mend1261,Atlantic-Congo,atla1278,false,CM,6.00034,10.2307
men,Mende (Sierra Leone),Boumpe;Hulo;Kossa;Kosso;Mande;Mende;Mende-Bandi,,men,men,individual,living,mend1266,Mande,mand1469,false,GN;LR;SL,7.90935,-10.9926
xmg,Mengaka,Bamileke-Mengaka;Benzing;Ghap;Megaka,,,,individual,living,meng1264,Atlantic-Congo,atla1278,false,CM,5.71399,10.3377
mct,Mengisa,Mangisa;Mengisa-Njowe,,,,individual,living,meng1263,Atlantic-Congo,atla1278,false,CM,4.5932,11.3947
mea,Menka,Mamwoh;Wando Bando,,,,individual,living,menk1238,Atlantic-Congo,atla1278,false,CM,5.94639,9.69161
meq,Merey,Mere;Meri;Mofu;Mofu de Meri;Mofu of Meri;Muffo;Muffu,,,,individual,living,mere1246,Afro-Asiatic,afro1255,false,CM,10.7458,14.09
xmr,Meroitic,,,,,individual,historical,mero1237,Meroitic (isolate),mero1237,true,SD,16.9333,33.7333
mer,Meru,Kimeru,,,,individual,living,meru1245,Atlantic-Congo,atla1278,false,KE,0.26484,37.7396
iyo,Mesaka,Banagere;Iyon;Messaga;Messaga-Ekol;Messaka;Ugare,,,,individual,living,mesa1245,Atlantic-Congo,atla1278,false,CM;NG,6.32679,9.8723
zim,Mesme,Djime;Djiwe;Zime,,,,individual,living,mesm1239,Afro-Asiatic,afro1255,false,TD,9.28888,15.7018
mys,Mesmes,Indegegn;Mäsmäs,,,,individual,extinct,mesm1243,Afro-Asiatic,afro1255,false,ET,7.53825,37.5742
mvz,Mesqan,Masqan;Meskan;Misqan;Mäsqan;Mäsqän,,,,individual,living,mesq1240,Afro-Asiatic,afro1255,false,ET,8.10617,38.3386
mgo,Meta',Bameta;Batibo;Chubo;Menemo-Mogamo;Metta;Mitaa;Moghamo-Menemo;Muta;Widikum-Tadkon,,,,individual,living,meta1238,Atlantic-Congo,atla1278,false,CM,5.88942,9.87416
zmf,Mfinu,Emfinu;Funika;Mfununga,,,,individual,living,mfin1238,Atlantic-Congo,atla1278,false,CD,-4.26573,16.2559
nfu,Mfumte,Nfumte,,,,individual,living,mfum1238,Atlantic-Congo,atla1278,false,CM;NG,6.6,10.936386
gmz,Mgbolizhia,Mgbo;Ngbo,,,,individual,living,mgbo1238,Atlantic-Congo,atla1278,false,NG,6.31831,8.03044
bjo,Mid-Southern Banda,"Banda;Banda Central Sud;Banda, Mid-Southern",,,,individual,living,mids1243,Atlantic-Congo,atla1278,false,CD;CF;SS,5.87893,22.4666
mei,Midob,Darfur-Nubian;Meidob;Meidob Nubian;Midob (Darfur Nubian);Midob Nubian;Midobi;Nubian (Meidob);Tid;Tid-N-Aal;Tidda,,,,individual,living,mido1240,Nubian,nubi1251,false,SD,14.789,27.2236
mmy,Migaama,Dionkor;Djonkor;Djonkor Abou Telfane;Dyongor;Jongor;Jonkor;Jonkor of Abu Telfan;Migama,,,,individual,living,miga1249,Afro-Asiatic,afro1255,false,TD,12.2367,18.9614
mlj,Miltu,Miltou;Miltú,,,,individual,living,milt1241,Afro-Asiatic,afro1255,false,TD,10.2347,17.4126
hna,Mina (Cameroon),Besleri;Hina;Mina,,,,individual,living,mina1276,Afro-Asiatic,afro1255,false,CM,10.38053,13.84054
mko,Mingang Doso,Doso;Munga;Munga Doso;Ngwai Mungàn,,,,individual,living,ming1254,Atlantic-Congo,atla1278,false,NG,9.25942,11.295
mjs,Miship,Chip;Cip;Ship,,,,individual,living,mish1244,Afro-Asiatic,afro1255,false,NG,9.20477,9.33752
mwu,Mittu,Sudan,,,,individual,extinct,mitt1253,Central Sudanic,cent2225,false,SS,7.45616,29.0002
zmq,Mituku,Kinya-Mituku;Metoko,,,,individual,living,mitu1240,Atlantic-Congo,atla1278,false,CD,-1.57031,25.104
mkf,Miya,Miyawa;Muya,,,,individual,living,miya1266,Afro-Asiatic,afro1255,false,NG,10.9234,9.71505
soy,Miyobe,Bijobe;Biyobe;Kayobe;Kuyobe;Kyobe;Meyobe;Mi yɔbɛ;Sola;Solamba;Solla;Sorouba;Soruba;Uyobe,,,,individual,living,miyo1238,Atlantic-Congo,atla1278,false,BJ;TG,9.94366,1.33302
mlo,Mlomp,Gulompaay;Mlomp North,,,,individual,living,mlom1238,Atlantic-Congo,atla1278,false,SN,12.8318,-16.5383
mmu,Mmaala,Benyi;Mmala;Nuasue,,,,individual,living,mmaa1238,Atlantic-Congo,atla1278,false,CM,4.52188,11.0599
bfm,Mmen,Bafmen;Bafmeng;Bafoumeng;Bafumen;Mme,,,,individual,living,mmen1238,Atlantic-Congo,atla1278,false,CM,6.43213,10.2541
gbn,Mo'da,Gbara;Gberi;Gweri;Moda;Muda,,,,individual,living,moda1242,Central Sudanic,cent2225,false,SS,6.1463,29.7355
mfq,Moba,Ben;Moa;Moab;Moare,,,,individual,living,moba1244,Atlantic-Congo,atla1278,false,BF;GH;TG,10.9496,0.159565
ahm,Mobumrin Aizi,"Ahizi;Aizi;Aizi, Mobumrin",,,,individual,living,mobu1235,Kru,krua1234,false,CI,5.26847,-4.47303
old,Mochi,Chaga;Chagga;Kimochi;Kimoshi;Moshi;Mosi;Old Moshi,,,,individual,living,moch1256,Atlantic-Congo,atla1278,false,TZ,-3.33743,37.3357
ell,Modern Greek (1453-),"Ellinika;Graecae;Grec;Grec de Marioupol;Greco;Greek;Greek (Cypriot);Greek (Modern);Greek, Modern (1453-);Griko (Calabre);Griko (Salento);Mauropoliano;Modern Greek;Neo-Hellenic;Neu-Griechisch;Romaic",el,gre,ell,individual,living,mode1248,Indo-European,indo1319,false,EG,38.36,23.13
mif,Mofu-Gudur,Mofou;Mofou de Goudour;Mofu;Mofu (South);Mofu South;Mofu-Sud;Muffo;Muffu,,,,individual,living,mofu1248,Afro-Asiatic,afro1255,false,CM,10.567,14.0314
mfg,Mogofin,Mikifore;Mixifore,,,,individual,living,mixi1241,Mande,mand1469,false,GN,10.6822,-14.385
mou,Mogum,Mogoum,,,,individual,living,mogu1251,Afro-Asiatic,afro1255,false,TD,11.5199,18.6082
mow,Moi (Congo),Lemoi;Moi,,,,individual,living,moic1236,Atlantic-Congo,atla1278,false,CD;CG,-1.72413,16.4556
mwz,Moingi,Democratic Republic of the Congo,,,,individual,living,moin1241,Atlantic-Congo,atla1278,false,CD,1.20615,23.5035
mkl,Mokole,Féri;Mokollé;Mokwale;Monkole,,,,individual,living,moko1243,Atlantic-Congo,atla1278,false,BJ,11.0438,3.05998
bri,Mokpwe,Bakpwe;Bakueri;Bakwedi;Bakwele;Bakweri;Bekwiri;Kwedi;Kweli;Kwili;Kwiri;Mokpe;Ujuwa;Vakweli;Vambeng,,,,individual,living,mokp1239,Atlantic-Congo,atla1278,false,CM,4.24178,9.23887
bxc,Molengue,Balengue;Molendji,,,,individual,living,mole1238,Atlantic-Congo,atla1278,false,GQ,1.3718,9.61289
zmo,Molo,Malkan;Tura-Ka-Molo,,,,individual,living,molo1257,Eastern Jebel,east2386,false,SD,10.793,33.5677
mlw,Moloko,Melokwo;Mokyo;Molko;Molkoa;Molkwo;Molokwo,,,,individual,living,molo1266,Afro-Asiatic,afro1255,false,CM,10.7933,14.2521
ver,Mom Jango,Kobo;Vere;Verre;Were,,,,individual,living,momj1237,Atlantic-Congo,atla1278,false,CM;NG,8.8658,12.7473
dmb,Mombo Dogon,"Dogon, Mombo;Kolu;Kolu So;Kolu-so;Kolum So;Kolum-so;Mombo;Pignari",,,,individual,living,momb1254,Dogon,dogo1299,false,ML,14.376155,-3.664799
lol,Mongo,Lomongo;Mongo-Nkundu,,lol,lol,individual,living,mong1338,Atlantic-Congo,atla1278,false,CD,-1.54228,20.4259
mru,Mono (Cameroon),Maru;Mon-Non;Mono,,,,individual,living,mono1269,Atlantic-Congo,atla1278,false,CM,8.78372,14.2254
mnh,Mono (Democratic Republic of Congo),Amono;Mono;Mono (Democratic Republic of the Congo),,,,individual,living,mono1270,Atlantic-Congo,atla1278,false,CD;CF,4.57915,19.8264
mtl,Montol,Baltap;Montal;Montoil;Teel,,,,individual,living,mont1280,Afro-Asiatic,afro1255,false,NG,9.01778,9.65014
moj,Monzombo,Mondjembo;Monjombo;Mono-Jembo;Munzombo,,,,individual,living,monz1249,Atlantic-Congo,atla1278,false,CD;CF;CG,3.19008,18.5129
gwg,Moo,Gomu;Gwom;Gwomo;Gwomu;Ngwaa Móò;Yáá Mòò,,,,individual,living,mooo1239,Atlantic-Congo,atla1278,false,NG,9.44081,11.204
mfe,Morisyen,Creole (Mauritian);Indian Ocean Creole French;Kreol;Kreol (Mauritian);Kreole;Mauritian;Mauritian Creole;Mauritian French Creole;Mauritius Creole French;Maurysen,,,,individual,living,mori1278,Indo-European,indo1319,false,MU,-20.2613,57.5517
mor,Moro,Dhimorong,,,,individual,living,moro1285,Heibanic,heib1242,false,SD,10.9194,30.2138
ary,Moroccan Arabic,"Arabic;Arabic (Moroccan Spoken);Arabic (Moroccan);Arabic (Western);Arabic, Moroccan;Arabic, Moroccan Spoken;Maghrebi Arabic;Maghribi Colloquial Arabic;Moroccan;Moroccan Colloquial Arabic;Moroccan Darija",,,,individual,living,moro1292,Afro-Asiatic,afro1255,false,DZ;EH;MA,32.5,-7.5
xms,Moroccan Sign Language,,,,,individual,living,moro1242,Sign Language,sign1238,false,MA,32.139,-7.69607
mgc,Morokodo,Ma'di;Morocodo,,,,individual,living,moro1284,Central Sudanic,cent2225,false,SS,5.5103,30.0229
bdo,Morom,Bernde;Tar Murba,,,,individual,living,moro1281,Central Sudanic,cent2225,false,TD,12.14611,17.64653
mgd,Moru,Kala Moru,,,,individual,living,moru1253,Central Sudanic,cent2225,false,SS,5.1232,30.3287
mos,Mossi,Mole;Moore;Mooré;Moose;More;Moré;Moshi;Mòoré,,mos,mos,individual,living,moss1236,Atlantic-Congo,atla1278,false,BF;CI;GH;ML;TG,11.95,-1.32
mzy,Mozambican Sign Language,,,,,individual,living,moza1235,Sign Language,sign1238,false,MZ,-19.811,34.613
mpi,Mpade,Kotoko-Makari;Mackeri;Makari;Makary;Mandage;Mandague;Mandagué;Mendage,,,,individual,living,mpad1242,Afro-Asiatic,afro1255,false,CM;NG;TD,12.561391,14.446893
mcx,Mpiemo,Bimu;Mbimou;Mbimu;Mbyemo;Mpo;Mpyemo,,,,individual,living,mpie1238,Atlantic-Congo,atla1278,false,CF;CG;CM,3.45776,15.5246
pnd,Mpinda,,,,,individual,living,mpin1234,Atlantic-Congo,atla1278,false,AO,-10.76,13.72
mpa,Mpoto,Chimpoto;Kinyasa;Nyasa,,,,individual,living,mpot1240,Atlantic-Congo,atla1278,false,MW;TZ,-11.13767,34.71269
mgg,Mpumpong,Bombo;Mbombo;Mpompo;Mpongmpong;Mpopo;Pongpong,,,,individual,living,mpon1254,Atlantic-Congo,atla1278,false,CG;CM,3.14015,14.866
kqx,Mser,Klesem;Kotoko-Kuseri;Kouseri;Kousseri;Kuseri;Mandage;Mandague;Mendage,,,,individual,living,mser1242,Afro-Asiatic,afro1255,false,CM;TD,11.9765,15.0373
mub,Mubi,Minjile;Moubi,,,,individual,living,mubi1246,Afro-Asiatic,afro1255,false,TD,12.6893,19.5902
moz,Mukulu,Diongor Guera;Djonkor Guera;Dyongor Guera;Gergiko;Jonkor of Guera;Jonkor-Gera;Mokilko;Mokoulou;Mokulu,,,,individual,living,muku1242,Afro-Asiatic,afro1255,false,TD,11.8644,18.1822
mvh,Mulgi,Chad;Mire,,,,individual,living,mire1238,Afro-Asiatic,afro1255,false,TD,9.69132,16.9932
mzm,Mumuye,Group 5;Yoro;Zing,,,,individual,living,nucl1240,Atlantic-Congo,atla1278,false,NG,8.90347,11.71545
boe,Mundabli-Mufu,Bu;Ji;Mundabli,,,,individual,living,mund1328,Atlantic-Congo,atla1278,false,CM,6.59969,10.2704
mua,Mundang,Kaele;Marhay;Moundan;Moundang;Musemban;Nda,,,,individual,living,mund1325,Atlantic-Congo,atla1278,false,CM;TD,9.83195,14.4751
mnf,Mundani,Cameroon;Lower Mundani,,,,individual,living,mund1327,Atlantic-Congo,atla1278,false,CM,5.68073,9.91533
mmf,Mundat,Nigeria,,,,individual,living,mund1334,Afro-Asiatic,afro1255,false,NG,9.15151,8.76875
mhk,Mungaka,Bali;Li;Munga'ka;Nga'ka;Ngaaka,,,,individual,living,mung1266,Atlantic-Congo,atla1278,false,CM,5.89752,10.0294
mur,Murle,Adkibba;Agiba;Ajibba;Beir;Merule;Mourle;Murele;Murelei;Murule;Omo-Murle,,,,individual,living,murl1244,Surmic,surm1244,false,ET;SS,6.69756,33.988
muz,Mursi,Dama;Merdu;Meritu;Murzi;Murzu,,,,individual,living,murs1242,Surmic,surm1244,false,ET,5.69801,36.0971
mse,Musey,Bananna;Bananna Ho Ho;Mosi;Moussei;Moussey;Musaya;Musei;Museyna;Musiina;Musoi;Mussoi;Mussoy,,,,individual,living,muse1242,Afro-Asiatic,afro1255,false,CM;TD,9.81612,15.4115
mug,Musgu,Mouloui;Mousgou;Mousgoum;Mousgoun;Mulwi;Munjuk;Musga;Musgum;Musuk;Muzuk,,,,individual,living,musg1254,Afro-Asiatic,afro1255,false,CM;TD,10.8439,15.1065
xma,Mushungulu,Chizigula;Kimushungulu;Kizigua;Mushunguli,,,,individual,living,mush1238,Atlantic-Congo,atla1278,false,SO,0.00689,42.6626
mje,Muskum,Muzgum,,,,individual,extinct,musk1256,Afro-Asiatic,afro1255,false,TD,11.5697,15.4113
muy,Muyang,Mouyenge;Mouyengue;Muyenge;Myau;Myenge,,,,individual,living,muya1243,Afro-Asiatic,afro1255,false,CM,10.86047,14.21246
mcj,Mvanip,Magu;Mvanlip;Mvano;Mvanon;Mvanöp,,,,individual,living,mvan1238,Atlantic-Congo,atla1278,false,NG,6.75724,11.1843
mxh,Mvuba,Bambuba;Bamvuba;Mbuba;Mvuba-A;Obiye,,,,individual,living,mvub1239,Central Sudanic,cent2225,false,CD;UG,0.7398,29.6656
sur,Mwaghavul,Cakfem-Mushere;Chakfem;Chakfem-Mushere;Chokfem;Jajura;Kadim-Kaban;Maghavul;Mupun;Mwaghavul (Mupun);Sura,,,,individual,living,mwag1236,Afro-Asiatic,afro1255,false,NG,9.47205,8.96522
